Datetime,Temprature,day_of_year,day_of_month,day_of_week,hour,kWh
2021-04-11 22:00:00,2,101,11,6,22,820.0
2021-04-11 23:00:00,2,101,11,6,23,850.0
2021-04-12 00:00:00,2,102,12,0,0,750.0
2021-04-12 01:00:00,2,102,12,0,1,840.0
2021-04-12 02:00:00,2,102,12,0,2,800.0
2021-04-12 03:00:00,2,102,12,0,3,770.0
2021-04-12 04:00:00,2,102,12,0,4,770.0
2021-04-12 05:00:00,2,102,12,0,5,710.0
2021-04-12 06:00:00,2,102,12,0,6,960.0
2021-04-12 07:00:00,2,102,12,0,7,1230.0
2021-04-12 08:00:00,2,102,12,0,8,1270.0
2021-04-12 09:00:00,2,102,12,0,9,1220.0
2021-04-12 10:00:00,2,102,12,0,10,1720.0
2021-04-12 11:00:00,2,102,12,0,11,830.0
2021-04-12 12:00:00,2,102,12,0,12,810.0
2021-04-12 13:00:00,2,102,12,0,13,880.0
2021-04-12 14:00:00,2,102,12,0,14,1560.0
2021-04-12 15:00:00,2,102,12,0,15,790.0
2021-04-12 16:00:00,2,102,12,0,16,880.0
2021-04-12 17:00:00,2,102,12,0,17,1210.0
2021-04-12 18:00:00,2,102,12,0,18,1490.0
2021-04-12 19:00:00,2,102,12,0,19,1300.0
2021-04-12 20:00:00,2,102,12,0,20,1130.0
2021-04-12 21:00:00,2,102,12,0,21,900.0
2021-04-12 22:00:00,2,102,12,0,22,940.0
2021-04-12 23:00:00,2,102,12,0,23,920.0
2021-04-13 00:00:00,2,103,13,1,0,940.0
2021-04-13 01:00:00,2,103,13,1,1,960.0
2021-04-13 02:00:00,2,103,13,1,2,850.0
2021-04-13 03:00:00,2,103,13,1,3,920.0
2021-04-13 04:00:00,2,103,13,1,4,890.0
2021-04-13 05:00:00,2,103,13,1,5,1020.0
2021-04-13 06:00:00,2,103,13,1,6,910.0
2021-04-13 07:00:00,2,103,13,1,7,1180.0
2021-04-13 08:00:00,2,103,13,1,8,1010.0
2021-04-13 09:00:00,2,103,13,1,9,1170.0
2021-04-13 10:00:00,2,103,13,1,10,1130.0
2021-04-13 11:00:00,2,103,13,1,11,690.0
2021-04-13 12:00:00,2,103,13,1,12,930.0
2021-04-13 13:00:00,2,103,13,1,13,890.0
2021-04-13 14:00:00,2,103,13,1,14,1010.0
2021-04-13 15:00:00,2,103,13,1,15,1080.0
2021-04-13 16:00:00,2,103,13,1,16,840.0
2021-04-13 17:00:00,2,103,13,1,17,1140.0
2021-04-13 18:00:00,2,103,13,1,18,1140.0
2021-04-13 19:00:00,2,103,13,1,19,1130.0
2021-04-13 20:00:00,2,103,13,1,20,1060.0
2021-04-13 21:00:00,2,103,13,1,21,940.0
2021-04-13 22:00:00,2,103,13,1,22,860.0
2021-04-13 23:00:00,2,103,13,1,23,830.0
2021-04-14 00:00:00,2,104,14,2,0,880.0
2021-04-14 01:00:00,2,104,14,2,1,910.0
2021-04-14 02:00:00,2,104,14,2,2,860.0
2021-04-14 03:00:00,2,104,14,2,3,870.0
2021-04-14 04:00:00,2,104,14,2,4,790.0
2021-04-14 05:00:00,2,104,14,2,5,830.0
2021-04-14 06:00:00,2,104,14,2,6,910.0
2021-04-14 07:00:00,2,104,14,2,7,1830.0
2021-04-14 08:00:00,2,104,14,2,8,1050.0
2021-04-14 09:00:00,2,104,14,2,9,1760.0
2021-04-14 10:00:00,2,104,14,2,10,1090.0
2021-04-14 11:00:00,2,104,14,2,11,910.0
2021-04-14 12:00:00,2,104,14,2,12,960.0
2021-04-14 13:00:00,2,104,14,2,13,920.0
2021-04-14 14:00:00,2,104,14,2,14,810.0
2021-04-14 15:00:00,2,104,14,2,15,770.0
2021-04-14 16:00:00,2,104,14,2,16,760.0
2021-04-14 17:00:00,2,104,14,2,17,1100.0
2021-04-14 18:00:00,2,104,14,2,18,1340.0
2021-04-14 19:00:00,2,104,14,2,19,1200.0
2021-04-14 20:00:00,2,104,14,2,20,1560.0
2021-04-14 21:00:00,2,104,14,2,21,1440.0
2021-04-14 22:00:00,2,104,14,2,22,830.0
2021-04-14 23:00:00,2,104,14,2,23,810.0
2021-04-15 00:00:00,2,105,15,3,0,830.0
2021-04-15 01:00:00,2,105,15,3,1,860.0
2021-04-15 02:00:00,2,105,15,3,2,850.0
2021-04-15 03:00:00,2,105,15,3,3,840.0
2021-04-15 04:00:00,2,105,15,3,4,830.0
2021-04-15 05:00:00,2,105,15,3,5,990.0
2021-04-15 06:00:00,2,105,15,3,6,1280.0
2021-04-15 07:00:00,2,105,15,3,7,1300.0
2021-04-15 08:00:00,2,105,15,3,8,980.0
2021-04-15 09:00:00,2,105,15,3,9,810.0
2021-04-15 10:00:00,2,105,15,3,10,980.0
2021-04-15 11:00:00,2,105,15,3,11,860.0
2021-04-15 12:00:00,2,105,15,3,12,970.0
2021-04-15 13:00:00,2,105,15,3,13,870.0
2021-04-15 14:00:00,2,105,15,3,14,1210.0
2021-04-15 15:00:00,2,105,15,3,15,900.0
2021-04-15 16:00:00,2,105,15,3,16,920.0
2021-04-15 17:00:00,2,105,15,3,17,1180.0
2021-04-15 18:00:00,2,105,15,3,18,1280.0
2021-04-15 19:00:00,2,105,15,3,19,1200.0
2021-04-15 20:00:00,2,105,15,3,20,1100.0
2021-04-15 21:00:00,2,105,15,3,21,870.0
2021-04-15 22:00:00,2,105,15,3,22,860.0
2021-04-15 23:00:00,2,105,15,3,23,870.0
2021-04-16 00:00:00,2,106,16,4,0,950.0
2021-04-16 01:00:00,2,106,16,4,1,910.0
2021-04-16 02:00:00,2,106,16,4,2,900.0
2021-04-16 03:00:00,2,106,16,4,3,850.0
2021-04-16 04:00:00,2,106,16,4,4,780.0
2021-04-16 05:00:00,2,106,16,4,5,760.0
2021-04-16 06:00:00,2,106,16,4,6,850.0
2021-04-16 07:00:00,2,106,16,4,7,1150.0
2021-04-16 08:00:00,2,106,16,4,8,1220.0
2021-04-16 09:00:00,2,106,16,4,9,1260.0
2021-04-16 10:00:00,2,106,16,4,10,1300.0
2021-04-16 11:00:00,2,106,16,4,11,1790.0
2021-04-16 12:00:00,2,106,16,4,12,910.0
2021-04-16 13:00:00,2,106,16,4,13,1000.0
2021-04-16 14:00:00,2,106,16,4,14,840.0
2021-04-16 15:00:00,2,106,16,4,15,1010.0
2021-04-16 16:00:00,2,106,16,4,16,860.0
2021-04-16 17:00:00,2,106,16,4,17,1050.0
2021-04-16 18:00:00,2,106,16,4,18,1200.0
2021-04-16 19:00:00,2,106,16,4,19,1080.0
2021-04-16 20:00:00,2,106,16,4,20,1140.0
2021-04-16 21:00:00,2,106,16,4,21,910.0
2021-04-16 22:00:00,2,106,16,4,22,850.0
2021-04-16 23:00:00,2,106,16,4,23,810.0
2021-04-17 00:00:00,2,107,17,5,0,880.0
2021-04-17 01:00:00,2,107,17,5,1,920.0
2021-04-17 02:00:00,2,107,17,5,2,830.0
2021-04-17 03:00:00,2,107,17,5,3,830.0
2021-04-17 04:00:00,2,107,17,5,4,760.0
2021-04-17 05:00:00,2,107,17,5,5,750.0
2021-04-17 06:00:00,2,107,17,5,6,890.0
2021-04-17 07:00:00,2,107,17,5,7,850.0
2021-04-17 08:00:00,2,107,17,5,8,1030.0
2021-04-17 09:00:00,2,107,17,5,9,980.0
2021-04-17 10:00:00,2,107,17,5,10,970.0
2021-04-17 11:00:00,2,107,17,5,11,1110.0
2021-04-17 12:00:00,2,107,17,5,12,790.0
2021-04-17 13:00:00,2,107,17,5,13,880.0
2021-04-17 14:00:00,2,107,17,5,14,810.0
2021-04-17 15:00:00,2,107,17,5,15,750.0
2021-04-17 16:00:00,2,107,17,5,16,740.0
2021-04-17 17:00:00,2,107,17,5,17,970.0
2021-04-17 18:00:00,2,107,17,5,18,750.0
2021-04-17 19:00:00,2,107,17,5,19,1030.0
2021-04-17 20:00:00,2,107,17,5,20,1190.0
2021-04-17 21:00:00,2,107,17,5,21,960.0
2021-04-17 22:00:00,2,107,17,5,22,800.0
2021-04-17 23:00:00,2,107,17,5,23,850.0
2021-04-18 00:00:00,2,108,18,6,0,810.0
2021-04-18 01:00:00,2,108,18,6,1,910.0
2021-04-18 02:00:00,2,108,18,6,2,830.0
2021-04-18 03:00:00,2,108,18,6,3,840.0
2021-04-18 04:00:00,2,108,18,6,4,760.0
2021-04-18 05:00:00,2,108,18,6,5,730.0
2021-04-18 06:00:00,2,108,18,6,6,910.0
2021-04-18 07:00:00,2,108,18,6,7,1050.0
2021-04-18 08:00:00,2,108,18,6,8,1230.0
2021-04-18 09:00:00,2,108,18,6,9,1260.0
2021-04-18 10:00:00,2,108,18,6,10,1350.0
2021-04-18 11:00:00,2,108,18,6,11,1200.0
2021-04-18 12:00:00,2,108,18,6,12,1220.0
2021-04-18 13:00:00,2,108,18,6,13,1300.0
2021-04-18 14:00:00,2,108,18,6,14,940.0
2021-04-18 15:00:00,2,108,18,6,15,980.0
2021-04-18 16:00:00,2,108,18,6,16,850.0
2021-04-18 17:00:00,2,108,18,6,17,920.0
2021-04-18 18:00:00,2,108,18,6,18,1190.0
2021-04-18 19:00:00,2,108,18,6,19,1440.0
2021-04-18 20:00:00,2,108,18,6,20,1580.0
2021-04-18 21:00:00,2,108,18,6,21,980.0
2021-04-18 22:00:00,2,108,18,6,22,880.0
2021-04-18 23:00:00,2,108,18,6,23,950.0
2021-04-19 00:00:00,2,109,19,0,0,880.0
2021-04-19 01:00:00,2,109,19,0,1,920.0
2021-04-19 02:00:00,2,109,19,0,2,810.0
2021-04-19 03:00:00,2,109,19,0,3,840.0
2021-04-19 04:00:00,2,109,19,0,4,800.0
2021-04-19 05:00:00,2,109,19,0,5,760.0
2021-04-19 06:00:00,2,109,19,0,6,880.0
2021-04-19 07:00:00,2,109,19,0,7,930.0
2021-04-19 08:00:00,2,109,19,0,8,980.0
2021-04-19 09:00:00,2,109,19,0,9,990.0
2021-04-19 10:00:00,2,109,19,0,10,950.0
2021-04-19 11:00:00,2,109,19,0,11,1210.0
2021-04-19 12:00:00,2,109,19,0,12,1010.0
2021-04-19 13:00:00,2,109,19,0,13,910.0
2021-04-19 14:00:00,2,109,19,0,14,870.0
2021-04-19 15:00:00,2,109,19,0,15,780.0
2021-04-19 16:00:00,2,109,19,0,16,700.0
2021-04-19 17:00:00,2,109,19,0,17,810.0
2021-04-19 18:00:00,2,109,19,0,18,770.0
2021-04-19 19:00:00,2,109,19,0,19,1080.0
2021-04-19 20:00:00,2,109,19,0,20,1050.0
2021-04-19 21:00:00,2,109,19,0,21,890.0
2021-04-19 22:00:00,2,109,19,0,22,780.0
2021-04-19 23:00:00,2,109,19,0,23,790.0
2021-04-20 00:00:00,2,110,20,1,0,810.0
2021-04-20 01:00:00,2,110,20,1,1,870.0
2021-04-20 02:00:00,2,110,20,1,2,820.0
2021-04-20 03:00:00,2,110,20,1,3,850.0
2021-04-20 04:00:00,2,110,20,1,4,790.0
2021-04-20 05:00:00,2,110,20,1,5,730.0
2021-04-20 06:00:00,2,110,20,1,6,1090.0
2021-04-20 07:00:00,2,110,20,1,7,1290.0
2021-04-20 08:00:00,2,110,20,1,8,1010.0
2021-04-20 09:00:00,2,110,20,1,9,810.0
2021-04-20 10:00:00,2,110,20,1,10,1220.0
2021-04-20 11:00:00,2,110,20,1,11,1850.0
2021-04-20 12:00:00,2,110,20,1,12,800.0
2021-04-20 13:00:00,2,110,20,1,13,930.0
2021-04-20 14:00:00,2,110,20,1,14,910.0
2021-04-20 15:00:00,2,110,20,1,15,900.0
2021-04-20 16:00:00,2,110,20,1,16,790.0
2021-04-20 17:00:00,2,110,20,1,17,1050.0
2021-04-20 18:00:00,2,110,20,1,18,1290.0
2021-04-20 19:00:00,2,110,20,1,19,1310.0
2021-04-20 20:00:00,2,110,20,1,20,1250.0
2021-04-20 21:00:00,2,110,20,1,21,870.0
2021-04-20 22:00:00,2,110,20,1,22,840.0
2021-04-20 23:00:00,2,110,20,1,23,790.0
2021-04-21 00:00:00,2,111,21,2,0,830.0
2021-04-21 01:00:00,2,111,21,2,1,900.0
2021-04-21 02:00:00,2,111,21,2,2,860.0
2021-04-21 03:00:00,2,111,21,2,3,840.0
2021-04-21 04:00:00,2,111,21,2,4,760.0
2021-04-21 05:00:00,2,111,21,2,5,800.0
2021-04-21 06:00:00,2,111,21,2,6,890.0
2021-04-21 07:00:00,2,111,21,2,7,1010.0
2021-04-21 08:00:00,2,111,21,2,8,1040.0
2021-04-21 09:00:00,2,111,21,2,9,1000.0
2021-04-21 10:00:00,2,111,21,2,10,760.0
2021-04-21 11:00:00,2,111,21,2,11,1110.0
2021-04-21 12:00:00,2,111,21,2,12,920.0
2021-04-21 13:00:00,2,111,21,2,13,950.0
2021-04-21 14:00:00,2,111,21,2,14,970.0
2021-04-21 15:00:00,2,111,21,2,15,1050.0
2021-04-21 16:00:00,2,111,21,2,16,950.0
2021-04-21 17:00:00,2,111,21,2,17,1270.0
2021-04-21 18:00:00,2,111,21,2,18,1040.0
2021-04-21 19:00:00,2,111,21,2,19,1310.0
2021-04-21 20:00:00,2,111,21,2,20,1140.0
2021-04-21 21:00:00,2,111,21,2,21,810.0
2021-04-21 22:00:00,2,111,21,2,22,860.0
2021-04-21 23:00:00,2,111,21,2,23,840.0
2021-04-22 00:00:00,2,112,22,3,0,860.0
2021-04-22 01:00:00,2,112,22,3,1,930.0
2021-04-22 02:00:00,2,112,22,3,2,870.0
2021-04-22 03:00:00,2,112,22,3,3,860.0
2021-04-22 04:00:00,2,112,22,3,4,810.0
2021-04-22 05:00:00,2,112,22,3,5,750.0
2021-04-22 06:00:00,2,112,22,3,6,840.0
2021-04-22 07:00:00,2,112,22,3,7,1070.0
2021-04-22 08:00:00,2,112,22,3,8,1370.0
2021-04-22 09:00:00,2,112,22,3,9,2300.0
2021-04-22 10:00:00,2,112,22,3,10,2290.0
2021-04-22 11:00:00,2,112,22,3,11,1070.0
2021-04-22 12:00:00,2,112,22,3,12,830.0
2021-04-22 13:00:00,2,112,22,3,13,920.0
2021-04-22 14:00:00,2,112,22,3,14,970.0
2021-04-22 15:00:00,2,112,22,3,15,1000.0
2021-04-22 16:00:00,2,112,22,3,16,960.0
2021-04-22 17:00:00,2,112,22,3,17,1210.0
2021-04-22 18:00:00,2,112,22,3,18,1060.0
2021-04-22 19:00:00,2,112,22,3,19,1120.0
2021-04-22 20:00:00,2,112,22,3,20,1200.0
2021-04-22 21:00:00,2,112,22,3,21,990.0
2021-04-22 22:00:00,2,112,22,3,22,880.0
2021-04-22 23:00:00,2,112,22,3,23,870.0
2021-04-23 00:00:00,2,113,23,4,0,840.0
2021-04-23 01:00:00,2,113,23,4,1,970.0
2021-04-23 02:00:00,2,113,23,4,2,890.0
2021-04-23 03:00:00,2,113,23,4,3,860.0
2021-04-23 04:00:00,2,113,23,4,4,820.0
2021-04-23 05:00:00,2,113,23,4,5,850.0
2021-04-23 06:00:00,2,113,23,4,6,1030.0
2021-04-23 07:00:00,2,113,23,4,7,1060.0
2021-04-23 08:00:00,2,113,23,4,8,1420.0
2021-04-23 09:00:00,2,113,23,4,9,1540.0
2021-04-23 10:00:00,2,113,23,4,10,980.0
2021-04-23 11:00:00,2,113,23,4,11,770.0
2021-04-23 12:00:00,2,113,23,4,12,780.0
2021-04-23 13:00:00,2,113,23,4,13,910.0
2021-04-23 14:00:00,2,113,23,4,14,800.0
2021-04-23 15:00:00,2,113,23,4,15,1060.0
2021-04-23 16:00:00,2,113,23,4,16,840.0
2021-04-23 17:00:00,2,113,23,4,17,970.0
2021-04-23 18:00:00,2,113,23,4,18,920.0
2021-04-23 19:00:00,2,113,23,4,19,1230.0
2021-04-23 20:00:00,2,113,23,4,20,1210.0
2021-04-23 21:00:00,2,113,23,4,21,950.0
2021-04-23 22:00:00,2,113,23,4,22,880.0
2021-04-23 23:00:00,2,113,23,4,23,820.0
2021-04-24 00:00:00,2,114,24,5,0,850.0
2021-04-24 01:00:00,2,114,24,5,1,860.0
2021-04-24 02:00:00,2,114,24,5,2,850.0
2021-04-24 03:00:00,2,114,24,5,3,850.0
2021-04-24 04:00:00,2,114,24,5,4,700.0
2021-04-24 05:00:00,2,114,24,5,5,760.0
2021-04-24 06:00:00,2,114,24,5,6,780.0
2021-04-24 07:00:00,2,114,24,5,7,970.0
2021-04-24 08:00:00,2,114,24,5,8,820.0
2021-04-24 09:00:00,2,114,24,5,9,1140.0
2021-04-24 10:00:00,2,114,24,5,10,1380.0
2021-04-24 11:00:00,2,114,24,5,11,840.0
2021-04-24 12:00:00,2,114,24,5,12,800.0
2021-04-24 13:00:00,2,114,24,5,13,890.0
2021-04-24 14:00:00,2,114,24,5,14,810.0
2021-04-24 15:00:00,2,114,24,5,15,810.0
2021-04-24 16:00:00,2,114,24,5,16,740.0
2021-04-24 17:00:00,2,114,24,5,17,810.0
2021-04-24 18:00:00,2,114,24,5,18,950.0
2021-04-24 19:00:00,2,114,24,5,19,1090.0
2021-04-24 20:00:00,2,114,24,5,20,1180.0
2021-04-24 21:00:00,2,114,24,5,21,910.0
2021-04-24 22:00:00,2,114,24,5,22,840.0
2021-04-24 23:00:00,2,114,24,5,23,830.0
2021-04-25 00:00:00,2,115,25,6,0,840.0
2021-04-25 01:00:00,2,115,25,6,1,830.0
2021-04-25 02:00:00,2,115,25,6,2,790.0
2021-04-25 03:00:00,2,115,25,6,3,780.0
2021-04-25 04:00:00,2,115,25,6,4,750.0
2021-04-25 05:00:00,2,115,25,6,5,720.0
2021-04-25 06:00:00,2,115,25,6,6,930.0
2021-04-25 07:00:00,2,115,25,6,7,900.0
2021-04-25 08:00:00,2,115,25,6,8,1350.0
2021-04-25 09:00:00,2,115,25,6,9,1010.0
2021-04-25 10:00:00,2,115,25,6,10,1040.0
2021-04-25 11:00:00,2,115,25,6,11,730.0
2021-04-25 12:00:00,2,115,25,6,12,770.0
2021-04-25 13:00:00,2,115,25,6,13,1240.0
2021-04-25 14:00:00,2,115,25,6,14,1390.0
2021-04-25 15:00:00,2,115,25,6,15,1130.0
2021-04-25 16:00:00,2,115,25,6,16,1060.0
2021-04-25 17:00:00,2,115,25,6,17,1120.0
2021-04-25 18:00:00,2,115,25,6,18,930.0
2021-04-25 19:00:00,2,115,25,6,19,1040.0
2021-04-25 20:00:00,2,115,25,6,20,1170.0
2021-04-25 21:00:00,2,115,25,6,21,850.0
2021-04-25 22:00:00,2,115,25,6,22,820.0
2021-04-25 23:00:00,2,115,25,6,23,820.0
2021-04-26 00:00:00,2,116,26,0,0,840.0
2021-04-26 01:00:00,2,116,26,0,1,890.0
2021-04-26 02:00:00,2,116,26,0,2,880.0
2021-04-26 03:00:00,2,116,26,0,3,860.0
2021-04-26 04:00:00,2,116,26,0,4,840.0
2021-04-26 05:00:00,2,116,26,0,5,770.0
2021-04-26 06:00:00,2,116,26,0,6,840.0
2021-04-26 07:00:00,2,116,26,0,7,1080.0
2021-04-26 08:00:00,2,116,26,0,8,1040.0
2021-04-26 09:00:00,2,116,26,0,9,1490.0
2021-04-26 10:00:00,2,116,26,0,10,1140.0
2021-04-26 11:00:00,2,116,26,0,11,1000.0
2021-04-26 12:00:00,2,116,26,0,12,870.0
2021-04-26 13:00:00,2,116,26,0,13,980.0
2021-04-26 14:00:00,2,116,26,0,14,830.0
2021-04-26 15:00:00,2,116,26,0,15,1740.0
2021-04-26 16:00:00,2,116,26,0,16,820.0
2021-04-26 17:00:00,2,116,26,0,17,970.0
2021-04-26 18:00:00,2,116,26,0,18,1270.0
2021-04-26 19:00:00,2,116,26,0,19,1690.0
2021-04-26 20:00:00,2,116,26,0,20,1620.0
2021-04-26 21:00:00,2,116,26,0,21,890.0
2021-04-26 22:00:00,2,116,26,0,22,820.0
2021-04-26 23:00:00,2,116,26,0,23,810.0
2021-04-27 00:00:00,2,117,27,1,0,830.0
2021-04-27 01:00:00,2,117,27,1,1,870.0
2021-04-27 02:00:00,2,117,27,1,2,860.0
2021-04-27 03:00:00,2,117,27,1,3,810.0
2021-04-27 04:00:00,2,117,27,1,4,760.0
2021-04-27 05:00:00,2,117,27,1,5,760.0
2021-04-27 06:00:00,2,117,27,1,6,860.0
2021-04-27 07:00:00,2,117,27,1,7,790.0
2021-04-27 08:00:00,2,117,27,1,8,1030.0
2021-04-27 09:00:00,2,117,27,1,9,1190.0
2021-04-27 10:00:00,2,117,27,1,10,730.0
2021-04-27 11:00:00,2,117,27,1,11,790.0
2021-04-27 12:00:00,2,117,27,1,12,1030.0
2021-04-27 13:00:00,2,117,27,1,13,1070.0
2021-04-27 14:00:00,2,117,27,1,14,780.0
2021-04-27 15:00:00,2,117,27,1,15,840.0
2021-04-27 16:00:00,2,117,27,1,16,820.0
2021-04-27 17:00:00,2,117,27,1,17,1050.0
2021-04-27 18:00:00,2,117,27,1,18,740.0
2021-04-27 19:00:00,2,117,27,1,19,930.0
2021-04-27 20:00:00,2,117,27,1,20,1160.0
2021-04-27 21:00:00,2,117,27,1,21,750.0
2021-04-27 22:00:00,2,117,27,1,22,860.0
2021-04-27 23:00:00,2,117,27,1,23,780.0
2021-04-28 00:00:00,2,118,28,2,0,760.0
2021-04-28 01:00:00,2,118,28,2,1,800.0
2021-04-28 02:00:00,2,118,28,2,2,800.0
2021-04-28 03:00:00,2,118,28,2,3,730.0
2021-04-28 04:00:00,2,118,28,2,4,670.0
2021-04-28 05:00:00,2,118,28,2,5,780.0
2021-04-28 06:00:00,2,118,28,2,6,1050.0
2021-04-28 07:00:00,2,118,28,2,7,970.0
2021-04-28 08:00:00,2,118,28,2,8,1000.0
2021-04-28 09:00:00,2,118,28,2,9,690.0
2021-04-28 10:00:00,2,118,28,2,10,680.0
2021-04-28 11:00:00,2,118,28,2,11,860.0
2021-04-28 12:00:00,2,118,28,2,12,690.0
2021-04-28 13:00:00,2,118,28,2,13,960.0
2021-04-28 14:00:00,2,118,28,2,14,910.0
2021-04-28 15:00:00,2,118,28,2,15,820.0
2021-04-28 16:00:00,2,118,28,2,16,900.0
2021-04-28 17:00:00,2,118,28,2,17,1180.0
2021-04-28 18:00:00,2,118,28,2,18,1160.0
2021-04-28 19:00:00,2,118,28,2,19,1160.0
2021-04-28 20:00:00,2,118,28,2,20,1190.0
2021-04-28 21:00:00,2,118,28,2,21,800.0
2021-04-28 22:00:00,2,118,28,2,22,970.0
2021-04-28 23:00:00,2,118,28,2,23,860.0
2021-04-29 00:00:00,2,119,29,3,0,920.0
2021-04-29 01:00:00,2,119,29,3,1,970.0
2021-04-29 02:00:00,2,119,29,3,2,920.0
2021-04-29 03:00:00,2,119,29,3,3,710.0
2021-04-29 04:00:00,2,119,29,3,4,810.0
2021-04-29 05:00:00,2,119,29,3,5,760.0
2021-04-29 06:00:00,2,119,29,3,6,870.0
2021-04-29 07:00:00,2,119,29,3,7,900.0
2021-04-29 08:00:00,2,119,29,3,8,1070.0
2021-04-29 09:00:00,2,119,29,3,9,970.0
2021-04-29 10:00:00,2,119,29,3,10,1500.0
2021-04-29 11:00:00,2,119,29,3,11,1470.0
2021-04-29 12:00:00,2,119,29,3,12,1170.0
2021-04-29 13:00:00,2,119,29,3,13,1030.0
2021-04-29 14:00:00,2,119,29,3,14,640.0
2021-04-29 15:00:00,2,119,29,3,15,1160.0
2021-04-29 16:00:00,2,119,29,3,16,1220.0
2021-04-29 17:00:00,2,119,29,3,17,1480.0
2021-04-29 18:00:00,2,119,29,3,18,1320.0
2021-04-29 19:00:00,2,119,29,3,19,1120.0
2021-04-29 20:00:00,2,119,29,3,20,1230.0
2021-04-29 21:00:00,2,119,29,3,21,1000.0
2021-04-29 22:00:00,2,119,29,3,22,950.0
2021-04-29 23:00:00,2,119,29,3,23,810.0
2021-04-30 00:00:00,2,120,30,4,0,970.0
2021-04-30 01:00:00,2,120,30,4,1,970.0
2021-04-30 02:00:00,2,120,30,4,2,950.0
2021-04-30 03:00:00,2,120,30,4,3,890.0
2021-04-30 04:00:00,2,120,30,4,4,880.0
2021-04-30 05:00:00,2,120,30,4,5,950.0
2021-04-30 06:00:00,2,120,30,4,6,1050.0
2021-04-30 07:00:00,2,120,30,4,7,980.0
2021-04-30 08:00:00,2,120,30,4,8,1180.0
2021-04-30 09:00:00,2,120,30,4,9,1220.0
2021-04-30 10:00:00,2,120,30,4,10,1290.0
2021-04-30 11:00:00,2,120,30,4,11,1050.0
2021-04-30 12:00:00,2,120,30,4,12,1040.0
2021-04-30 13:00:00,2,120,30,4,13,1240.0
2021-04-30 14:00:00,2,120,30,4,14,1180.0
2021-04-30 15:00:00,2,120,30,4,15,1990.0
2021-04-30 16:00:00,2,120,30,4,16,1950.0
2021-04-30 17:00:00,2,120,30,4,17,1270.0
2021-04-30 18:00:00,2,120,30,4,18,1530.0
2021-04-30 19:00:00,2,120,30,4,19,1870.0
2021-04-30 20:00:00,2,120,30,4,20,1370.0
2021-04-30 21:00:00,2,120,30,4,21,990.0
2021-04-30 22:00:00,2,120,30,4,22,930.0
2021-04-30 23:00:00,2,120,30,4,23,940.0
2021-05-01 00:00:00,2,121,1,5,0,940.0
2021-05-01 01:00:00,2,121,1,5,1,970.0
2021-05-01 02:00:00,2,121,1,5,2,940.0
2021-05-01 03:00:00,2,121,1,5,3,950.0
2021-05-01 04:00:00,2,121,1,5,4,920.0
2021-05-01 05:00:00,2,121,1,5,5,1040.0
2021-05-01 06:00:00,2,121,1,5,6,920.0
2021-05-01 07:00:00,2,121,1,5,7,1050.0
2021-05-01 08:00:00,2,121,1,5,8,1270.0
2021-05-01 09:00:00,2,121,1,5,9,1120.0
2021-05-01 10:00:00,2,121,1,5,10,1160.0
2021-05-01 11:00:00,2,121,1,5,11,1040.0
2021-05-01 12:00:00,2,121,1,5,12,870.0
2021-05-01 13:00:00,2,121,1,5,13,950.0
2021-05-01 14:00:00,2,121,1,5,14,920.0
2021-05-01 15:00:00,2,121,1,5,15,990.0
2021-05-01 16:00:00,2,121,1,5,16,870.0
2021-05-01 17:00:00,2,121,1,5,17,990.0
2021-05-01 18:00:00,2,121,1,5,18,1090.0
2021-05-01 19:00:00,2,121,1,5,19,1250.0
2021-05-01 20:00:00,2,121,1,5,20,1330.0
2021-05-01 21:00:00,2,121,1,5,21,1230.0
2021-05-01 22:00:00,2,121,1,5,22,1030.0
2021-05-01 23:00:00,2,121,1,5,23,1000.0
2021-05-02 00:00:00,2,122,2,6,0,960.0
2021-05-02 01:00:00,2,122,2,6,1,1010.0
2021-05-02 02:00:00,2,122,2,6,2,950.0
2021-05-02 03:00:00,2,122,2,6,3,910.0
2021-05-02 04:00:00,2,122,2,6,4,900.0
2021-05-02 05:00:00,2,122,2,6,5,860.0
2021-05-02 06:00:00,2,122,2,6,6,1340.0
2021-05-02 07:00:00,2,122,2,6,7,1430.0
2021-05-02 08:00:00,2,122,2,6,8,1280.0
2021-05-02 09:00:00,2,122,2,6,9,970.0
2021-05-02 10:00:00,2,122,2,6,10,990.0
2021-05-02 11:00:00,2,122,2,6,11,2330.0
2021-05-02 12:00:00,2,122,2,6,12,1720.0
2021-05-02 13:00:00,2,122,2,6,13,2660.0
2021-05-02 14:00:00,2,122,2,6,14,1890.0
2021-05-02 15:00:00,2,122,2,6,15,1490.0
2021-05-02 16:00:00,2,122,2,6,16,1140.0
2021-05-02 17:00:00,2,122,2,6,17,1690.0
2021-05-02 18:00:00,2,122,2,6,18,1840.0
2021-05-02 19:00:00,2,122,2,6,19,1070.0
2021-05-02 20:00:00,2,122,2,6,20,2130.0
2021-05-02 21:00:00,2,122,2,6,21,2330.0
2021-05-02 22:00:00,2,122,2,6,22,2240.0
2021-05-02 23:00:00,2,122,2,6,23,2010.0
2021-05-03 00:00:00,2,123,3,0,0,920.0
2021-05-03 01:00:00,2,123,3,0,1,990.0
2021-05-03 02:00:00,2,123,3,0,2,900.0
2021-05-03 03:00:00,2,123,3,0,3,880.0
