Datetime,Temprature,day_of_year,day_of_month,day_of_week,hour,kWh
2021-06-29 16:00:00,2,180,29,1,16,1800
2021-06-29 17:00:00,2,180,29,1,17,1290
2021-06-29 18:00:00,2,180,29,1,18,1140
2021-06-29 19:00:00,2,180,29,1,19,950
2021-06-29 20:00:00,2,180,29,1,20,3460
2021-06-29 21:00:00,2,180,29,1,21,3170
2021-06-29 22:00:00,2,180,29,1,22,2030
2021-06-29 23:00:00,2,180,29,1,23,1270
2021-06-30 00:00:00,2,181,30,2,0,960
2021-06-30 01:00:00,2,181,30,2,1,1320
2021-06-30 02:00:00,2,181,30,2,2,900
2021-06-30 03:00:00,2,181,30,2,3,950
2021-06-30 04:00:00,2,181,30,2,4,770
2021-06-30 05:00:00,2,181,30,2,5,930
2021-06-30 06:00:00,2,181,30,2,6,760
2021-06-30 07:00:00,2,181,30,2,7,800
2021-06-30 08:00:00,2,181,30,2,8,850
2021-06-30 09:00:00,2,181,30,2,9,1270
2021-06-30 10:00:00,2,181,30,2,10,2950
2021-06-30 11:00:00,2,181,30,2,11,2760
2021-06-30 12:00:00,2,181,30,2,12,2350
2021-06-30 13:00:00,2,181,30,2,13,2550
2021-06-30 14:00:00,2,181,30,2,14,1030
2021-06-30 15:00:00,2,181,30,2,15,1170
2021-06-30 16:00:00,2,181,30,2,16,890
2021-06-30 17:00:00,2,181,30,2,17,730
2021-06-30 18:00:00,2,181,30,2,18,1480
2021-06-30 19:00:00,2,181,30,2,19,1790
2021-06-30 20:00:00,2,181,30,2,20,1540
2021-06-30 21:00:00,2,181,30,2,21,3320
2021-06-30 22:00:00,2,181,30,2,22,1620
2021-06-30 23:00:00,2,181,30,2,23,1170
2021-07-01 00:00:00,2,182,1,3,0,950
2021-07-01 01:00:00,2,182,1,3,1,900
2021-07-01 02:00:00,2,182,1,3,2,920
2021-07-01 03:00:00,2,182,1,3,3,640
2021-07-01 04:00:00,2,182,1,3,4,1130
2021-07-01 05:00:00,2,182,1,3,5,870
2021-07-01 06:00:00,2,182,1,3,6,830
2021-07-01 07:00:00,2,182,1,3,7,660
2021-07-01 08:00:00,2,182,1,3,8,950
2021-07-01 09:00:00,2,182,1,3,9,1100
2021-07-01 10:00:00,2,182,1,3,10,780
2021-07-01 11:00:00,2,182,1,3,11,670
2021-07-01 12:00:00,2,182,1,3,12,710
2021-07-01 13:00:00,2,182,1,3,13,700
2021-07-01 14:00:00,2,182,1,3,14,710
2021-07-01 15:00:00,2,182,1,3,15,680
2021-07-01 16:00:00,2,182,1,3,16,750
2021-07-01 17:00:00,2,182,1,3,17,770
2021-07-01 18:00:00,2,182,1,3,18,710
2021-07-01 19:00:00,2,182,1,3,19,650
2021-07-01 20:00:00,2,182,1,3,20,740
2021-07-01 21:00:00,2,182,1,3,21,930
2021-07-01 22:00:00,2,182,1,3,22,730
2021-07-01 23:00:00,2,182,1,3,23,670
2021-07-02 00:00:00,2,183,2,4,0,640
2021-07-02 01:00:00,2,183,2,4,1,630
2021-07-02 02:00:00,2,183,2,4,2,620
2021-07-02 03:00:00,2,183,2,4,3,630
2021-07-02 04:00:00,2,183,2,4,4,630
2021-07-02 05:00:00,2,183,2,4,5,590
2021-07-02 06:00:00,2,183,2,4,6,630
2021-07-02 07:00:00,2,183,2,4,7,600
2021-07-02 08:00:00,2,183,2,4,8,610
2021-07-02 09:00:00,2,183,2,4,9,640
2021-07-02 10:00:00,2,183,2,4,10,670
2021-07-02 11:00:00,2,183,2,4,11,980
2021-07-02 12:00:00,2,183,2,4,12,1370
2021-07-02 13:00:00,2,183,2,4,13,1190
2021-07-02 14:00:00,2,183,2,4,14,780
2021-07-02 15:00:00,2,183,2,4,15,680
2021-07-02 16:00:00,2,183,2,4,16,630
2021-07-02 17:00:00,2,183,2,4,17,1280
2021-07-02 18:00:00,2,183,2,4,18,1130
2021-07-02 19:00:00,2,183,2,4,19,700
2021-07-02 20:00:00,2,183,2,4,20,800
2021-07-02 21:00:00,2,183,2,4,21,810
2021-07-02 22:00:00,2,183,2,4,22,720
2021-07-02 23:00:00,2,183,2,4,23,650
2021-07-03 00:00:00,2,184,3,5,0,700
2021-07-03 01:00:00,2,184,3,5,1,610
2021-07-03 02:00:00,2,184,3,5,2,600
2021-07-03 03:00:00,2,184,3,5,3,600
2021-07-03 04:00:00,2,184,3,5,4,600
2021-07-03 05:00:00,2,184,3,5,5,610
2021-07-03 06:00:00,2,184,3,5,6,550
2021-07-03 07:00:00,2,184,3,5,7,650
2021-07-03 08:00:00,2,184,3,5,8,610
2021-07-03 09:00:00,2,184,3,5,9,890
2021-07-03 10:00:00,2,184,3,5,10,820
2021-07-03 11:00:00,2,184,3,5,11,680
2021-07-03 12:00:00,2,184,3,5,12,620
2021-07-03 13:00:00,2,184,3,5,13,650
2021-07-03 14:00:00,2,184,3,5,14,860
2021-07-03 15:00:00,2,184,3,5,15,730
2021-07-03 16:00:00,2,184,3,5,16,1260
2021-07-03 17:00:00,2,184,3,5,17,720
2021-07-03 18:00:00,2,184,3,5,18,670
2021-07-03 19:00:00,2,184,3,5,19,730
2021-07-03 20:00:00,2,184,3,5,20,780
2021-07-03 21:00:00,2,184,3,5,21,880
2021-07-03 22:00:00,2,184,3,5,22,830
2021-07-03 23:00:00,2,184,3,5,23,810
2021-07-04 00:00:00,2,185,4,6,0,770
2021-07-04 01:00:00,2,185,4,6,1,800
2021-07-04 02:00:00,2,185,4,6,2,730
2021-07-04 03:00:00,2,185,4,6,3,770
2021-07-04 04:00:00,2,185,4,6,4,730
2021-07-04 05:00:00,2,185,4,6,5,710
2021-07-04 06:00:00,2,185,4,6,6,660
2021-07-04 07:00:00,2,185,4,6,7,740
2021-07-04 08:00:00,2,185,4,6,8,660
2021-07-04 09:00:00,2,185,4,6,9,800
2021-07-04 10:00:00,2,185,4,6,10,1370
2021-07-04 11:00:00,2,185,4,6,11,1230
2021-07-04 12:00:00,2,185,4,6,12,830
2021-07-04 13:00:00,2,185,4,6,13,760
2021-07-04 14:00:00,2,185,4,6,14,870
2021-07-04 15:00:00,2,185,4,6,15,910
2021-07-04 16:00:00,2,185,4,6,16,988
2021-07-04 17:00:00,2,185,4,6,17,742
2021-07-04 18:00:00,2,185,4,6,18,860
2021-07-04 19:00:00,2,185,4,6,19,2150
2021-07-04 20:00:00,2,185,4,6,20,2850
2021-07-04 21:00:00,2,185,4,6,21,2410
2021-07-04 22:00:00,2,185,4,6,22,1770
2021-07-04 23:00:00,2,185,4,6,23,1420
2021-07-05 00:00:00,2,186,5,0,0,1470
2021-07-05 01:00:00,2,186,5,0,1,1140
2021-07-05 02:00:00,2,186,5,0,2,1000
2021-07-05 03:00:00,2,186,5,0,3,1000
2021-07-05 04:00:00,2,186,5,0,4,880
2021-07-05 05:00:00,2,186,5,0,5,890
2021-07-05 06:00:00,2,186,5,0,6,830
2021-07-05 07:00:00,2,186,5,0,7,561
2021-07-05 08:00:00,2,186,5,0,8,849
2021-07-05 09:00:00,2,186,5,0,9,660
2021-07-05 10:00:00,2,186,5,0,10,740
2021-07-05 11:00:00,2,186,5,0,11,820
2021-07-05 12:00:00,2,186,5,0,12,780
2021-07-05 13:00:00,2,186,5,0,13,1010
2021-07-05 14:00:00,2,186,5,0,14,970
2021-07-05 15:00:00,2,186,5,0,15,940
2021-07-05 16:00:00,2,186,5,0,16,1240
2021-07-05 17:00:00,2,186,5,0,17,930
2021-07-05 18:00:00,2,186,5,0,18,1570
2021-07-05 19:00:00,2,186,5,0,19,1700
2021-07-05 20:00:00,2,186,5,0,20,2640
2021-07-05 21:00:00,2,186,5,0,21,2830
2021-07-05 22:00:00,2,186,5,0,22,1820
2021-07-05 23:00:00,2,186,5,0,23,1940
2021-07-06 00:00:00,2,187,6,1,0,2740
2021-07-06 01:00:00,2,187,6,1,1,2890
2021-07-06 02:00:00,2,187,6,1,2,2970
2021-07-06 03:00:00,2,187,6,1,3,2920
2021-07-06 04:00:00,2,187,6,1,4,1400
2021-07-06 05:00:00,2,187,6,1,5,890
2021-07-06 06:00:00,2,187,6,1,6,650
2021-07-06 07:00:00,2,187,6,1,7,690
2021-07-06 08:00:00,2,187,6,1,8,840
2021-07-06 09:00:00,2,187,6,1,9,900
2021-07-06 10:00:00,2,187,6,1,10,910
2021-07-06 11:00:00,2,187,6,1,11,1390
2021-07-06 12:00:00,2,187,6,1,12,1730
2021-07-06 13:00:00,2,187,6,1,13,1230
2021-07-06 14:00:00,2,187,6,1,14,920
2021-07-06 15:00:00,2,187,6,1,15,810
2021-07-06 16:00:00,2,187,6,1,16,840
2021-07-06 17:00:00,2,187,6,1,17,860
2021-07-06 18:00:00,2,187,6,1,18,2460
2021-07-06 19:00:00,2,187,6,1,19,1480
2021-07-06 20:00:00,2,187,6,1,20,3050
2021-07-06 21:00:00,2,187,6,1,21,2050
2021-07-06 22:00:00,2,187,6,1,22,2490
2021-07-06 23:00:00,2,187,6,1,23,1800
2021-07-07 00:00:00,2,188,7,2,0,1670
2021-07-07 01:00:00,2,188,7,2,1,1480
2021-07-07 02:00:00,2,188,7,2,2,1100
2021-07-07 03:00:00,2,188,7,2,3,1310
2021-07-07 04:00:00,2,188,7,2,4,940
2021-07-07 05:00:00,2,188,7,2,5,920
2021-07-07 06:00:00,2,188,7,2,6,650
2021-07-07 07:00:00,2,188,7,2,7,740
2021-07-07 08:00:00,2,188,7,2,8,710
2021-07-07 09:00:00,2,188,7,2,9,750
2021-07-07 10:00:00,2,188,7,2,10,820
2021-07-07 11:00:00,2,188,7,2,11,850
2021-07-07 12:00:00,2,188,7,2,12,850
2021-07-07 13:00:00,2,188,7,2,13,820
2021-07-07 14:00:00,2,188,7,2,14,1250
2021-07-07 15:00:00,2,188,7,2,15,1590
2021-07-07 16:00:00,2,188,7,2,16,1730
2021-07-07 17:00:00,2,188,7,2,17,1550
2021-07-07 18:00:00,2,188,7,2,18,950
2021-07-07 19:00:00,2,188,7,2,19,950
2021-07-07 20:00:00,2,188,7,2,20,2450
2021-07-07 21:00:00,2,188,7,2,21,2000
2021-07-07 22:00:00,2,188,7,2,22,1780
2021-07-07 23:00:00,2,188,7,2,23,1490
2021-07-08 00:00:00,2,189,8,3,0,1320
2021-07-08 01:00:00,2,189,8,3,1,1040
2021-07-08 02:00:00,2,189,8,3,2,860
2021-07-08 03:00:00,2,189,8,3,3,810
2021-07-08 04:00:00,2,189,8,3,4,860
2021-07-08 05:00:00,2,189,8,3,5,820
2021-07-08 06:00:00,2,189,8,3,6,650
2021-07-08 07:00:00,2,189,8,3,7,680
2021-07-08 08:00:00,2,189,8,3,8,750
2021-07-08 09:00:00,2,189,8,3,9,910
2021-07-08 10:00:00,2,189,8,3,10,750
2021-07-08 11:00:00,2,189,8,3,11,930
2021-07-08 12:00:00,2,189,8,3,12,900
2021-07-08 13:00:00,2,189,8,3,13,1300
2021-07-08 14:00:00,2,189,8,3,14,850
2021-07-08 15:00:00,2,189,8,3,15,860
2021-07-08 16:00:00,2,189,8,3,16,790
2021-07-08 17:00:00,2,189,8,3,17,910
2021-07-08 18:00:00,2,189,8,3,18,890
2021-07-08 19:00:00,2,189,8,3,19,820
2021-07-08 20:00:00,2,189,8,3,20,990
2021-07-08 21:00:00,2,189,8,3,21,1030
2021-07-08 22:00:00,2,189,8,3,22,910
2021-07-08 23:00:00,2,189,8,3,23,840
2021-07-09 00:00:00,2,190,9,4,0,740
2021-07-09 01:00:00,2,190,9,4,1,730
2021-07-09 02:00:00,2,190,9,4,2,660
2021-07-09 03:00:00,2,190,9,4,3,1750
2021-07-09 04:00:00,2,190,9,4,4,2010
2021-07-09 05:00:00,2,190,9,4,5,670
2021-07-09 06:00:00,2,190,9,4,6,650
2021-07-09 07:00:00,2,190,9,4,7,740
2021-07-09 08:00:00,2,190,9,4,8,910
2021-07-09 09:00:00,2,190,9,4,9,1680
2021-07-09 10:00:00,2,190,9,4,10,1630
2021-07-09 11:00:00,2,190,9,4,11,1180
2021-07-09 12:00:00,2,190,9,4,12,660
2021-07-09 13:00:00,2,190,9,4,13,670
2021-07-09 14:00:00,2,190,9,4,14,660
2021-07-09 15:00:00,2,190,9,4,15,750
2021-07-09 16:00:00,2,190,9,4,16,650
2021-07-09 17:00:00,2,190,9,4,17,970
2021-07-09 18:00:00,2,190,9,4,18,740
2021-07-09 19:00:00,2,190,9,4,19,750
2021-07-09 20:00:00,2,190,9,4,20,850
2021-07-09 21:00:00,2,190,9,4,21,830
2021-07-09 22:00:00,2,190,9,4,22,700
2021-07-09 23:00:00,2,190,9,4,23,670
2021-07-10 00:00:00,2,191,10,5,0,1360
2021-07-10 01:00:00,2,191,10,5,1,2190
2021-07-10 02:00:00,2,191,10,5,2,2210
2021-07-10 03:00:00,2,191,10,5,3,1880
2021-07-10 04:00:00,2,191,10,5,4,670
2021-07-10 05:00:00,2,191,10,5,5,750
2021-07-10 06:00:00,2,191,10,5,6,580
2021-07-10 07:00:00,2,191,10,5,7,640
2021-07-10 08:00:00,2,191,10,5,8,630
2021-07-10 09:00:00,2,191,10,5,9,650
2021-07-10 10:00:00,2,191,10,5,10,880
2021-07-10 11:00:00,2,191,10,5,11,650
2021-07-10 12:00:00,2,191,10,5,12,680
2021-07-10 13:00:00,2,191,10,5,13,640
2021-07-10 14:00:00,2,191,10,5,14,650
2021-07-10 15:00:00,2,191,10,5,15,690
2021-07-10 16:00:00,2,191,10,5,16,710
2021-07-10 17:00:00,2,191,10,5,17,650
2021-07-10 18:00:00,2,191,10,5,18,760
2021-07-10 19:00:00,2,191,10,5,19,790
2021-07-10 20:00:00,2,191,10,5,20,890
2021-07-10 21:00:00,2,191,10,5,21,910
2021-07-10 22:00:00,2,191,10,5,22,760
2021-07-10 23:00:00,2,191,10,5,23,720
2021-07-11 00:00:00,2,192,11,6,0,670
2021-07-11 01:00:00,2,192,11,6,1,640
2021-07-11 02:00:00,2,192,11,6,2,1760
2021-07-11 03:00:00,2,192,11,6,3,2150
2021-07-11 04:00:00,2,192,11,6,4,1370
2021-07-11 05:00:00,2,192,11,6,5,610
2021-07-11 06:00:00,2,192,11,6,6,700
2021-07-11 07:00:00,2,192,11,6,7,720
2021-07-11 08:00:00,2,192,11,6,8,710
2021-07-11 09:00:00,2,192,11,6,9,650
2021-07-11 10:00:00,2,192,11,6,10,640
2021-07-11 11:00:00,2,192,11,6,11,620
2021-07-11 12:00:00,2,192,11,6,12,830
2021-07-11 13:00:00,2,192,11,6,13,850
2021-07-11 14:00:00,2,192,11,6,14,980
2021-07-11 15:00:00,2,192,11,6,15,2190
2021-07-11 16:00:00,2,192,11,6,16,1860
2021-07-11 17:00:00,2,192,11,6,17,1490
2021-07-11 18:00:00,2,192,11,6,18,910
2021-07-11 19:00:00,2,192,11,6,19,920
2021-07-11 20:00:00,2,192,11,6,20,1400
2021-07-11 21:00:00,2,192,11,6,21,1340
2021-07-11 22:00:00,2,192,11,6,22,920
2021-07-11 23:00:00,2,192,11,6,23,700
2021-07-12 00:00:00,2,193,12,0,0,700
2021-07-12 01:00:00,2,193,12,0,1,1350
2021-07-12 02:00:00,2,193,12,0,2,2220
2021-07-12 03:00:00,2,193,12,0,3,2210
2021-07-12 04:00:00,2,193,12,0,4,1200
2021-07-12 05:00:00,2,193,12,0,5,680
2021-07-12 06:00:00,2,193,12,0,6,720
2021-07-12 07:00:00,2,193,12,0,7,740
2021-07-12 08:00:00,2,193,12,0,8,730
2021-07-12 09:00:00,2,193,12,0,9,820
2021-07-12 10:00:00,2,193,12,0,10,790
2021-07-12 11:00:00,2,193,12,0,11,800
2021-07-12 12:00:00,2,193,12,0,12,890
2021-07-12 13:00:00,2,193,12,0,13,840
2021-07-12 14:00:00,2,193,12,0,14,730
2021-07-12 15:00:00,2,193,12,0,15,740
2021-07-12 16:00:00,2,193,12,0,16,780
2021-07-12 17:00:00,2,193,12,0,17,890
2021-07-12 18:00:00,2,193,12,0,18,840
2021-07-12 19:00:00,2,193,12,0,19,930
2021-07-12 20:00:00,2,193,12,0,20,900
2021-07-12 21:00:00,2,193,12,0,21,920
2021-07-12 22:00:00,2,193,12,0,22,790
2021-07-12 23:00:00,2,193,12,0,23,840
2021-07-13 00:00:00,2,194,13,1,0,780
2021-07-13 01:00:00,2,194,13,1,1,810
2021-07-13 02:00:00,2,194,13,1,2,650
2021-07-13 03:00:00,2,194,13,1,3,700
2021-07-13 04:00:00,2,194,13,1,4,640
2021-07-13 05:00:00,2,194,13,1,5,660
2021-07-13 06:00:00,2,194,13,1,6,680
2021-07-13 07:00:00,2,194,13,1,7,760
2021-07-13 08:00:00,2,194,13,1,8,730
2021-07-13 09:00:00,2,194,13,1,9,650
2021-07-13 10:00:00,2,194,13,1,10,700
2021-07-13 11:00:00,2,194,13,1,11,950
2021-07-13 12:00:00,2,194,13,1,12,700
2021-07-13 13:00:00,2,194,13,1,13,720
2021-07-13 14:00:00,2,194,13,1,14,710
2021-07-13 15:00:00,2,194,13,1,15,1050
2021-07-13 16:00:00,2,194,13,1,16,930
2021-07-13 17:00:00,2,194,13,1,17,850
2021-07-13 18:00:00,2,194,13,1,18,920
2021-07-13 19:00:00,2,194,13,1,19,910
2021-07-13 20:00:00,2,194,13,1,20,1030
2021-07-13 21:00:00,2,194,13,1,21,2870
2021-07-13 22:00:00,2,194,13,1,22,2410
2021-07-13 23:00:00,2,194,13,1,23,1680
2021-07-14 00:00:00,2,195,14,2,0,1460
2021-07-14 01:00:00,2,195,14,2,1,1400
2021-07-14 02:00:00,2,195,14,2,2,1160
2021-07-14 03:00:00,2,195,14,2,3,1130
2021-07-14 04:00:00,2,195,14,2,4,1140
2021-07-14 05:00:00,2,195,14,2,5,1110
2021-07-14 06:00:00,2,195,14,2,6,680
2021-07-14 07:00:00,2,195,14,2,7,1390
2021-07-14 08:00:00,2,195,14,2,8,2470
2021-07-14 09:00:00,2,195,14,2,9,2550
2021-07-14 10:00:00,2,195,14,2,10,800
2021-07-14 11:00:00,2,195,14,2,11,700
2021-07-14 12:00:00,2,195,14,2,12,800
2021-07-14 13:00:00,2,195,14,2,13,1500
2021-07-14 14:00:00,2,195,14,2,14,2480
2021-07-14 15:00:00,2,195,14,2,15,2630
2021-07-14 16:00:00,2,195,14,2,16,2710
2021-07-14 17:00:00,2,195,14,2,17,2050
2021-07-14 18:00:00,2,195,14,2,18,2320
2021-07-14 19:00:00,2,195,14,2,19,1970
2021-07-14 20:00:00,2,195,14,2,20,1580
2021-07-14 21:00:00,2,195,14,2,21,2480
2021-07-14 22:00:00,2,195,14,2,22,1700
2021-07-14 23:00:00,2,195,14,2,23,1370
2021-07-15 00:00:00,2,196,15,3,0,1250
2021-07-15 01:00:00,2,196,15,3,1,970
2021-07-15 02:00:00,2,196,15,3,2,940
2021-07-15 03:00:00,2,196,15,3,3,920
2021-07-15 04:00:00,2,196,15,3,4,910
2021-07-15 05:00:00,2,196,15,3,5,960
2021-07-15 06:00:00,2,196,15,3,6,710
2021-07-15 07:00:00,2,196,15,3,7,800
2021-07-15 08:00:00,2,196,15,3,8,650
2021-07-15 09:00:00,2,196,15,3,9,670
2021-07-15 10:00:00,2,196,15,3,10,620
2021-07-15 11:00:00,2,196,15,3,11,640
2021-07-15 12:00:00,2,196,15,3,12,670
2021-07-15 13:00:00,2,196,15,3,13,630
2021-07-15 14:00:00,2,196,15,3,14,630
2021-07-15 15:00:00,2,196,15,3,15,690
2021-07-15 16:00:00,2,196,15,3,16,1140
2021-07-15 17:00:00,2,196,15,3,17,1120
2021-07-15 18:00:00,2,196,15,3,18,1200
2021-07-15 19:00:00,2,196,15,3,19,920
2021-07-15 20:00:00,2,196,15,3,20,2320
2021-07-15 21:00:00,2,196,15,3,21,2340
2021-07-15 22:00:00,2,196,15,3,22,1590
2021-07-15 23:00:00,2,196,15,3,23,1480
2021-07-16 00:00:00,2,197,16,4,0,1320
2021-07-16 01:00:00,2,197,16,4,1,1400
2021-07-16 02:00:00,2,197,16,4,2,2650
2021-07-16 03:00:00,2,197,16,4,3,2430
2021-07-16 04:00:00,2,197,16,4,4,1700
2021-07-16 05:00:00,2,197,16,4,5,1050
2021-07-16 06:00:00,2,197,16,4,6,660
2021-07-16 07:00:00,2,197,16,4,7,790
2021-07-16 08:00:00,2,197,16,4,8,900
2021-07-16 09:00:00,2,197,16,4,9,790
2021-07-16 10:00:00,2,197,16,4,10,810
2021-07-16 11:00:00,2,197,16,4,11,710
2021-07-16 12:00:00,2,197,16,4,12,870
2021-07-16 13:00:00,2,197,16,4,13,880
2021-07-16 14:00:00,2,197,16,4,14,1000
2021-07-16 15:00:00,2,197,16,4,15,740
2021-07-16 16:00:00,2,197,16,4,16,700
2021-07-16 17:00:00,2,197,16,4,17,1220
2021-07-16 18:00:00,2,197,16,4,18,850
2021-07-16 19:00:00,2,197,16,4,19,840
2021-07-16 20:00:00,2,197,16,4,20,930
2021-07-16 21:00:00,2,197,16,4,21,1240
2021-07-16 22:00:00,2,197,16,4,22,1050
2021-07-16 23:00:00,2,197,16,4,23,960
2021-07-17 00:00:00,2,198,17,5,0,960
2021-07-17 01:00:00,2,198,17,5,1,940
2021-07-17 02:00:00,2,198,17,5,2,2180
2021-07-17 03:00:00,2,198,17,5,3,2460
2021-07-17 04:00:00,2,198,17,5,4,1810
2021-07-17 05:00:00,2,198,17,5,5,940
2021-07-17 06:00:00,2,198,17,5,6,920
2021-07-17 07:00:00,2,198,17,5,7,800
2021-07-17 08:00:00,2,198,17,5,8,740
2021-07-17 09:00:00,2,198,17,5,9,710
2021-07-17 10:00:00,2,198,17,5,10,1070
2021-07-17 11:00:00,2,198,17,5,11,780
2021-07-17 12:00:00,2,198,17,5,12,710
2021-07-17 13:00:00,2,198,17,5,13,710
2021-07-17 14:00:00,2,198,17,5,14,670
2021-07-17 15:00:00,2,198,17,5,15,790
2021-07-17 16:00:00,2,198,17,5,16,1070
2021-07-17 17:00:00,2,198,17,5,17,920
2021-07-17 18:00:00,2,198,17,5,18,790
2021-07-17 19:00:00,2,198,17,5,19,810
2021-07-17 20:00:00,2,198,17,5,20,980
2021-07-17 21:00:00,2,198,17,5,21,930
2021-07-17 22:00:00,2,198,17,5,22,760
2021-07-17 23:00:00,2,198,17,5,23,740
2021-07-18 00:00:00,2,199,18,6,0,710
2021-07-18 01:00:00,2,199,18,6,1,2250
2021-07-18 02:00:00,2,199,18,6,2,2240
2021-07-18 03:00:00,2,199,18,6,3,2210
2021-07-18 04:00:00,2,199,18,6,4,910
2021-07-18 05:00:00,2,199,18,6,5,680
2021-07-18 06:00:00,2,199,18,6,6,700
2021-07-18 07:00:00,2,199,18,6,7,660
2021-07-18 08:00:00,2,199,18,6,8,1230
2021-07-18 09:00:00,2,199,18,6,9,1040
2021-07-18 10:00:00,2,199,18,6,10,890
2021-07-18 11:00:00,2,199,18,6,11,810
2021-07-18 12:00:00,2,199,18,6,12,800
2021-07-18 13:00:00,2,199,18,6,13,880
2021-07-18 14:00:00,2,199,18,6,14,930
2021-07-18 15:00:00,2,199,18,6,15,890
2021-07-18 16:00:00,2,199,18,6,16,890
2021-07-18 17:00:00,2,199,18,6,17,1060
2021-07-18 18:00:00,2,199,18,6,18,840
2021-07-18 19:00:00,2,199,18,6,19,780
2021-07-18 20:00:00,2,199,18,6,20,970
2021-07-18 21:00:00,2,199,18,6,21,960
2021-07-18 22:00:00,2,199,18,6,22,620
2021-07-18 23:00:00,2,199,18,6,23,520
2021-07-19 00:00:00,2,200,19,0,0,660
2021-07-19 01:00:00,2,200,19,0,1,750
2021-07-19 02:00:00,2,200,19,0,2,740
2021-07-19 03:00:00,2,200,19,0,3,750
2021-07-19 04:00:00,2,200,19,0,4,720
2021-07-19 05:00:00,2,200,19,0,5,730
2021-07-19 06:00:00,2,200,19,0,6,750
2021-07-19 07:00:00,2,200,19,0,7,780
2021-07-19 08:00:00,2,200,19,0,8,750
2021-07-19 09:00:00,2,200,19,0,9,830
2021-07-19 10:00:00,2,200,19,0,10,800
2021-07-19 11:00:00,2,200,19,0,11,630
2021-07-19 12:00:00,2,200,19,0,12,660
2021-07-19 13:00:00,2,200,19,0,13,790
2021-07-19 14:00:00,2,200,19,0,14,720
2021-07-19 15:00:00,2,200,19,0,15,700
2021-07-19 16:00:00,2,200,19,0,16,710
2021-07-19 17:00:00,2,200,19,0,17,890
2021-07-19 18:00:00,2,200,19,0,18,900
2021-07-19 19:00:00,2,200,19,0,19,1010
2021-07-19 20:00:00,2,200,19,0,20,1930
2021-07-19 21:00:00,2,200,19,0,21,1290
2021-07-19 22:00:00,2,200,19,0,22,2890
2021-07-19 23:00:00,2,200,19,0,23,2480
2021-07-20 00:00:00,2,201,20,1,0,1720
2021-07-20 01:00:00,2,201,20,1,1,1430
2021-07-20 02:00:00,2,201,20,1,2,1270
2021-07-20 03:00:00,2,201,20,1,3,1300
2021-07-20 04:00:00,2,201,20,1,4,1110
2021-07-20 05:00:00,2,201,20,1,5,850
2021-07-20 06:00:00,2,201,20,1,6,620
2021-07-20 07:00:00,2,201,20,1,7,650
2021-07-20 08:00:00,2,201,20,1,8,1270
2021-07-20 09:00:00,2,201,20,1,9,1040
2021-07-20 10:00:00,2,201,20,1,10,720
2021-07-20 11:00:00,2,201,20,1,11,680
2021-07-20 12:00:00,2,201,20,1,12,750
2021-07-20 13:00:00,2,201,20,1,13,690
2021-07-20 14:00:00,2,201,20,1,14,730
2021-07-20 15:00:00,2,201,20,1,15,1180
2021-07-20 16:00:00,2,201,20,1,16,1180
2021-07-20 17:00:00,2,201,20,1,17,870
2021-07-20 18:00:00,2,201,20,1,18,790
2021-07-20 19:00:00,2,201,20,1,19,790
2021-07-20 20:00:00,2,201,20,1,20,1060
2021-07-20 21:00:00,2,201,20,1,21,1090
2021-07-20 22:00:00,2,201,20,1,22,2810
2021-07-20 23:00:00,2,201,20,1,23,1820
2021-07-21 00:00:00,2,202,21,2,0,1390
2021-07-21 01:00:00,2,202,21,2,1,2180
2021-07-21 02:00:00,2,202,21,2,2,2790
2021-07-21 03:00:00,2,202,21,2,3,2410
2021-07-21 04:00:00,2,202,21,2,4,1500
2021-07-21 05:00:00,2,202,21,2,5,970
2021-07-21 06:00:00,2,202,21,2,6,560
2021-07-21 07:00:00,2,202,21,2,7,490
2021-07-21 08:00:00,2,202,21,2,8,580
2021-07-21 09:00:00,2,202,21,2,9,620
2021-07-21 10:00:00,2,202,21,2,10,730
2021-07-21 11:00:00,2,202,21,2,11,580
2021-07-21 12:00:00,2,202,21,2,12,570
2021-07-21 13:00:00,2,202,21,2,13,550
2021-07-21 14:00:00,2,202,21,2,14,580
2021-07-21 15:00:00,2,202,21,2,15,560
2021-07-21 16:00:00,2,202,21,2,16,760
2021-07-21 17:00:00,2,202,21,2,17,850
2021-07-21 18:00:00,2,202,21,2,18,590
2021-07-21 19:00:00,2,202,21,2,19,750
2021-07-21 20:00:00,2,202,21,2,20,790
2021-07-21 21:00:00,2,202,21,2,21,820
2021-07-21 22:00:00,2,202,21,2,22,570
2021-07-21 23:00:00,2,202,21,2,23,520
2021-07-22 00:00:00,2,203,22,3,0,530
2021-07-22 01:00:00,2,203,22,3,1,520
2021-07-22 02:00:00,2,203,22,3,2,510
2021-07-22 03:00:00,2,203,22,3,3,540
2021-07-22 04:00:00,2,203,22,3,4,500
2021-07-22 05:00:00,2,203,22,3,5,470
2021-07-22 06:00:00,2,203,22,3,6,630
2021-07-22 07:00:00,2,203,22,3,7,640
2021-07-22 08:00:00,2,203,22,3,8,630
2021-07-22 09:00:00,2,203,22,3,9,660
2021-07-22 10:00:00,2,203,22,3,10,580
2021-07-22 11:00:00,2,203,22,3,11,570
2021-07-22 12:00:00,2,203,22,3,12,610
2021-07-22 13:00:00,2,203,22,3,13,560
2021-07-22 14:00:00,2,203,22,3,14,550
